constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_000405,established,2,1443|2302,1443|2302,4,4,0,0,0.0756
est_000406,established,2,1447|6767,1447|6767,4,1,1,2,0.7538
est_000407,established,3,1479|2931|6843,1479|2931|6843,4,2,1,1,0.2424
est_000408,established,2,1481|6153,1481,4,3,0,1,0.4923
est_000409,established,4,1547|2568|3838|4317,1547|2568,4,2,0,2,0.1038
est_000410,established,3,1547|2568|4317,1547|2568,4,3,0,1,0.0634
est_000411,established,2,1602|4279,1602,4,1,0,3,0.7224
est_000412,established,3,1624|5230|6697,1624|5230|6697,4,3,0,1,0.3208
est_000413,established,2,1635|6266,1635|6266,4,3,0,1,0.367
est_000414,established,2,1655|4014,1655|4014,4,3,0,1,0.3964
est_000415,established,2,1670|4438,1670,4,3,0,1,0.4533
est_000416,established,2,1695|2225,1695,4,3,0,1,0.5327
est_000417,established,2,1707|6586,1707|6586,4,3,0,1,0.1369
est_000418,established,2,1756|5778,1756|5778,4,1,0,3,0.115
est_000419,established,2,1764|5867,1764|5867,4,2,0,2,0.8105
est_000420,established,2,1792|2764,1792|2764,4,2,0,2,0.3647
est_000421,established,2,1821|5584,1821|5584,4,2,1,1,0.2362
est_000422,established,2,1855|5801,1855,4,4,0,0,0.0494
est_000423,established,2,1855|6578,1855|6578,4,3,0,1,0.2099
est_000424,established,2,439|1855,1855,4,3,0,1,0.3406
est_000425,established,2,1871|4802,1871|4802,4,2,1,1,0.5863
est_000426,established,3,1128|1894|2393,1894,4,2,1,1,0.4975
est_000427,established,2,1895|4029,1895,4,3,0,1,0.6338
est_000428,established,2,1906|5433,1906,4,3,0,1,0.7929
est_000429,established,2,1944|6237,1944|6237,4,3,0,1,0.4149
est_000430,established,2,1946|2471,1946|2471,4,3,0,1,0.3212
est_000431,established,4,1997|3698|5700|5777,1997,4,4,0,0,0.6895
est_000432,established,2,2039|3640,2039,4,1,2,1,0.8087
est_000433,established,3,2064|3548|5008,2064,4,3,0,1,0.8758
est_000434,established,2,2069|4243,2069,4,3,0,1,0.7966
est_000435,established,2,2076|4124,2076|4124,4,3,1,0,0.3228
est_000436,established,2,1780|2076,2076,4,2,0,2,0.4304
est_000437,established,2,2099|3383,2099|3383,4,4,0,0,0.3022
est_000438,established,2,2111|3698,2111|3698,4,3,0,1,0.7712
est_000439,established,2,2114|5634,2114|5634,4,3,0,1,0.2567
est_000440,established,2,2131|3237,2131,4,4,0,0,0.3835
est_000441,established,4,1563|2189|6450|6467,2189,4,2,1,1,0.4682
est_000442,established,2,2189|2471,2189|2471,4,2,0,2,0.5226
est_000443,established,2,2220|2816,2220|2816,4,3,1,0,0.4043
est_000444,established,2,2220|5765,2220|5765,4,1,0,3,0.5856
est_000445,established,3,923|1354|2251,2251,4,3,0,1,0.1858
est_000446,established,2,2251|4121,2251,4,2,1,1,0.7028
est_000447,established,2,2251|3698,2251,4,1,0,3,0.7128
est_000448,established,2,2251|5890,2251|5890,4,2,0,2,0.2213
est_000449,established,2,2252|5646,2252|5646,4,4,0,0,0.622
est_000450,established,3,2305|3083|4085,2305|3083,4,4,0,0,0.105
est_000451,established,2,2333|5748,2333|5748,4,2,1,1,0.7763
est_000452,established,3,1246|2359|2720,2359,4,2,0,2,0.6343
est_000453,established,4,854|1637|2359|3733,2359,4,2,0,2,0.3961
est_000454,established,2,2359|5064,2359|5064,4,4,0,0,0.564
est_000455,established,2,2371|5618,2371|5618,4,3,1,0,0.5067
est_000456,established,2,2417|5944,2417|5944,4,4,0,0,0.2972
est_000457,established,2,2456|5748,2456|5748,4,3,0,1,0.717
est_000458,established,3,2456|2826|3643,2456|3643,4,2,0,2,0.3962
est_000459,established,5,1377|2402|2456|5777|6495,2456|5777|6495,4,3,0,1,0.605
est_000460,established,2,2456|5777,2456|5777,4,2,1,1,0.5495
est_000461,established,2,454|2457,2457,4,3,0,1,0.2503
est_000462,established,2,2377|2470,2377|2470,4,1,0,3,0.3517
est_000463,established,3,983|2507|2696,2507,4,1,1,2,0.3215
est_000464,established,3,983|2507|6579,2507,4,2,2,0,0.1621
est_000465,established,2,2545|5505,2545|5505,4,3,0,1,0.739
est_000466,established,2,1172|2545,1172|2545,4,2,1,1,0.3361
est_000467,established,2,2566|2893,2566|2893,4,4,0,0,0.6606
est_000468,established,3,2568|2751|5584,2568|5584,4,3,0,1,0.4408
est_000469,established,4,2568|3578|4882|5584,2568|3578,4,4,0,0,0.2813
est_000470,established,2,1547|2568,2568,4,3,0,1,0.0604
est_000471,established,2,1195|2575,2575,4,1,0,3,0.9371
est_000472,established,4,2585|3643|3698|6136,2585|3643,4,2,1,1,0.4742
est_000473,established,3,2585|3643|3698,2585|3643,4,4,0,0,0.5141
est_000474,established,2,2585|3698,2585|3698,4,3,0,1,0.5547
est_000475,established,3,1544|2585|2826,1544|2585,4,2,1,1,0.4517
est_000476,established,2,2591|3527,2591|3527,4,1,1,2,0.1502
est_000477,established,2,425|2636,2636,4,2,1,1,0.7217
est_000478,established,2,2636|3880,2636,4,4,0,0,0.7064
est_000479,established,3,2638|3904|6544,2638|6544,4,2,0,2,0.4109
est_000480,established,3,2638|3904|4144,2638,4,3,1,0,0.3357
est_000481,established,2,2638|5821,2638|5821,4,4,0,0,0.4755
est_000482,established,3,951|2638|6458,2638|6458,4,4,0,0,0.3727
est_000483,established,4,951|2638|4144|6458,2638|4144,4,4,0,0,0.3226
est_000484,established,3,2638|2849|6458,2638,4,1,0,3,0.4531
est_000485,established,3,2638|3643|6035,2638|3643|6035,4,2,1,1,0.3666
est_000486,established,5,951|2638|4144|6035|6458,2638|6035,4,3,0,1,0.3816
est_000487,established,4,2638|3904|4144|6035,2638|4144,4,4,0,0,0.2998
est_000488,established,2,2638|3904,2638|3904,4,3,1,0,0.2088
est_000489,established,2,2252|2638,2638,4,1,1,2,0.844
est_000490,established,5,2638|3904|4144|6035|6458,2638|4144,4,2,1,1,0.2951
est_000491,established,2,783|2655,2655,4,2,0,2,0.3192
est_000492,established,4,2099|2720|3345|5473,2720|3345|5473,4,3,0,1,0.6208
est_000493,established,2,2747|6030,2747|6030,4,4,0,0,0.5192
est_000494,established,2,2747|4025,2747,4,3,1,0,0.9228
est_000495,established,3,2147|2758|4321,2147|2758|4321,4,2,1,1,0.0451
est_000496,established,2,439|2816,2816,4,2,0,2,0.4934
est_000497,established,2,2849|4631,2849|4631,4,3,0,1,0.8709
est_000498,established,2,2849|3375,2849|3375,4,3,0,1,0.7858
est_000499,established,2,1946|2893,2893,4,2,0,2,0.7285
est_000500,established,2,2894|3360,2894|3360,4,4,0,0,0.4914
est_000501,established,2,2909|5544,2909|5544,4,3,1,0,0.2295
est_000502,established,2,2922|4601,2922|4601,4,4,0,0,0.4629
est_000503,established,2,2949|5306,2949|5306,4,4,0,0,0.5683
est_000504,established,3,522|2952|6544,2952,4,3,0,1,0.5389
est_000505,established,3,2952|4601|6267,2952,4,4,0,0,0.6204
est_000506,established,3,2952|5008|6153,2952,4,3,0,1,0.6786
est_000507,established,3,2816|2952|5008,2952,4,4,0,0,0.553
est_000508,established,3,522|2952|6153,2952,4,4,0,0,0.5439
est_000509,established,4,2952|5008|5512|6267,2952,4,2,1,1,0.5948
est_000510,established,3,2816|2952|6544,2952,4,3,0,1,0.5336
est_000511,established,3,1847|2952|5008,1847|2952|5008,4,2,0,2,0.6826
est_000512,established,4,522|1847|2952|3802,2952|3802,4,4,0,0,0.6232
est_000513,established,3,2816|2952|4299,2952|4299,4,3,1,0,0.4287
est_000514,established,2,3005|4820,3005|4820,4,3,1,0,0.472
est_000515,established,2,3012|5890,3012|5890,4,3,0,1,0.1316
est_000516,established,3,3040|3211|4631,3040|3211|4631,4,3,0,1,0.6171
est_000517,established,3,3053|3093|5385,3053|3093,4,3,0,1,0.282
est_000518,established,2,3083|4085,3083|4085,4,2,1,1,0.1467
est_000519,established,2,3098|5076,3098,4,2,0,2,0.7472
est_000520,established,2,3101|6223,3101|6223,4,4,0,0,0.4084
est_000521,established,2,3152|4883,3152|4883,4,3,0,1,0.3214
est_000522,established,2,3194|4917,3194|4917,4,4,0,0,0.2623
est_000523,established,2,3285|5545,3285|5545,4,3,1,0,0.2769
est_000524,established,2,3290|6458,3290|6458,4,4,0,0,0.7194
est_000525,established,4,522|3323|5008|5064,3323|5008|5064,4,3,0,1,0.7086
est_000526,established,2,3337|3624,3337|3624,4,3,0,1,0.8509
est_000527,established,2,2099|3345,3345,4,2,1,1,0.8292
est_000528,established,2,3345|6333,3345,4,2,0,2,0.9022
est_000529,established,5,1553|3227|3345|3951|5473,3345,4,4,0,0,0.6414
est_000530,established,2,2720|3345,3345,4,4,0,0,0.7933
est_000531,established,2,3227|3345,3227|3345,4,1,2,1,0.6431
est_000532,established,2,3107|3362,3107|3362,4,3,0,1,0.2768
est_000533,established,2,3374|4730,3374|4730,4,3,1,0,0.3926
est_000534,established,2,3374|3643,3374|3643,4,2,2,0,0.7888
est_000535,established,2,3375|6395,3375|6395,4,2,0,2,0.7107
est_000536,established,2,1172|3375,1172|3375,4,2,0,2,0.7006
est_000537,established,3,3177|3375|4738,3177|3375,4,1,0,3,0.6239
est_000538,established,2,3402|3535,3402,4,2,1,1,0.3261
est_000539,established,2,3416|5208,3416|5208,4,2,1,1,0.5459
est_000540,established,5,1313|3277|3488|4980|5713,3277|3488,4,3,0,1,0.4278
est_000541,established,2,3536|5748,3536|5748,4,3,0,1,0.7399
est_000542,established,2,3599|4704,3599,4,2,1,1,0.6024
est_000543,established,2,3611|6458,3611|6458,4,4,0,0,0.2772
est_000544,established,2,2888|3643,2888|3643,4,2,0,2,0.8423
est_000545,established,2,3643|6219,3643|6219,4,3,0,1,0.7577
est_000546,established,2,2816|3643,3643,4,4,0,0,0.1197
est_000547,established,2,3069|3643,3643,4,3,0,1,0.7836
est_000548,established,2,1037|3643,3643,4,3,0,1,0.8595
est_000549,established,2,3643|5961,3643,4,4,0,0,0.677
est_000550,established,4,3643|3904|5008|6035,3643|5008,4,3,1,0,0.5071
est_000551,established,2,3643|3698,3643,4,2,0,2,0.487
est_000552,established,2,3643|5326,3643,4,3,0,1,0.8034
est_000553,established,2,3698|6225,3698|6225,4,3,0,1,0.6965
est_000554,established,2,3698|5748,3698|5748,4,3,1,0,0.6483
est_000555,established,2,3698|5075,3698|5075,4,4,0,0,0.553
est_000556,established,2,3761|5303,3761|5303,4,1,1,2,0.2194
est_000557,established,3,3251|3768|5071,3768,4,3,1,0,0.467
est_000558,established,2,3776|4035,3776|4035,4,1,2,1,0.5211
est_000559,established,2,2436|3786,3786,4,1,2,1,0.5097
est_000560,established,2,3800|5835,3800|5835,4,2,0,2,0.1232
est_000561,established,2,3019|3843,3843,4,3,0,1,0.6344
est_000562,established,2,3858|4760,3858|4760,4,4,0,0,0.6333
est_000563,established,2,3881|5435,3881|5435,4,3,1,0,0.3899
est_000564,established,3,3890|3942|5906,3890,4,4,0,0,0.2575
est_000565,established,2,3890|5906,3890|5906,4,3,1,0,0.1916
est_000566,established,2,3894|4543,3894,4,2,1,1,0.304
est_000567,established,2,3903|5361,3903,4,3,0,1,0.7533
est_000568,established,2,3904|3937,3904|3937,4,3,0,1,0.5498
est_000569,established,2,3936|5550,3936|5550,4,2,0,2,0.2538
est_000570,established,2,3959|6578,3959|6578,4,3,1,0,0.6808
est_000571,established,3,1200|3959|6544,3959|6544,4,1,1,2,0.7214
est_000572,established,3,3994|5736|6437,3994,4,4,0,0,0.2037
est_000573,established,3,3499|4048|5869,4048|5869,4,2,0,2,0.3481
est_000574,established,2,4050|4965,4050|4965,4,2,1,1,0.7796
est_000575,established,2,2689|4064,2689|4064,4,1,0,3,0.2564
est_000576,established,3,4080|4497|6083,4080|6083,4,4,0,0,0.4371
est_000577,established,4,494|4080|4497|6741,4080|4497,4,3,0,1,0.412
est_000578,established,2,2178|4094,2178|4094,4,1,1,2,0.9053
est_000579,established,2,4136|5338,4136|5338,4,4,0,0,0.0591
est_000580,established,2,4144|6035,4144|6035,4,3,1,0,0.4004
est_000581,established,3,3904|4144|6035,4144|6035,4,3,0,1,0.3273
est_000582,established,2,1008|4187,4187,4,3,1,0,0.775
est_000583,established,2,4199|5823,4199|5823,4,4,0,0,0.4672
est_000584,established,2,4205|4739,4205|4739,4,2,1,1,0.4056
est_000585,established,3,4207|4327|6680,4207,4,3,0,1,0.7216
est_000586,established,4,1403|3548|4231|4966,4231,4,2,1,1,0.4495
est_000587,established,2,4320|5748,4320,4,1,1,2,0.322
est_000588,established,2,3391|4327,4327,4,3,1,0,0.4171
est_000589,established,2,4327|6578,4327|6578,4,3,0,1,0.8768
est_000590,established,2,4327|4891,4327|4891,4,3,1,0,0.7421
est_000591,established,3,1975|4327|5617,1975|4327,4,2,0,2,0.4233
est_000592,established,2,3075|4335,4335,4,3,1,0,0.6594
est_000593,established,2,4351|4557,4351|4557,4,3,1,0,0.0548
est_000594,established,2,4366|5976,4366|5976,4,2,2,0,0.458
est_000595,established,2,4366|5064,4366,4,3,0,1,0.4148
est_000596,established,2,4407|5765,4407|5765,4,4,0,0,0.4878
est_000597,established,2,513|4432,513|4432,4,3,1,0,0.5323
est_000598,established,4,1553|2936|4461|5867,4461|5867,4,2,0,2,0.4153
est_000599,established,2,4497|6083,4497|6083,4,4,0,0,0.5065
est_000600,established,2,4497|6266,4497|6266,4,3,0,1,0.5968
est_000601,established,2,3000|4557,4557,4,3,0,1,0.3192
est_000602,established,2,4585|5336,4585|5336,4,4,0,0,0.474
est_000603,established,2,4585|6672,4585,4,4,0,0,0.8276
est_000604,established,2,3416|4601,4601,4,4,0,0,0.7893
est_000605,established,2,4601|5713,4601|5713,4,3,0,1,0.4559
est_000606,established,2,422|4601,4601,4,2,2,0,0.4352
est_000607,established,4,708|1443|4626|6680,1443|4626,4,2,1,1,0.37
est_000608,established,2,4631|5339,4631|5339,4,4,0,0,0.9255
est_000609,established,2,4631|5505,4631,4,4,0,0,0.6583
est_000610,established,2,4676|6083,4676|6083,4,3,1,0,0.4671
est_000611,established,3,2747|4676|6083,4676|6083,4,3,0,1,0.3955
est_000612,established,2,4730|5075,4730|5075,4,2,1,1,0.5185
est_000613,established,2,4734|6225,4734,4,4,0,0,0.5092
est_000614,established,2,3599|4760,4760,4,2,0,2,0.7811
est_000615,established,2,2827|4760,4760,4,2,0,2,0.8407
est_000616,established,2,1983|4802,4802,4,4,0,0,0.5116
est_000617,established,5,28|1173|4041|4802|6767,1173|4802|6767,4,2,0,2,0.2323
est_000618,established,4,3530|4631|4738|4817,4631|4817,4,1,1,2,0.5919
est_000619,established,2,4823|6864,4823|6864,4,4,0,0,0.1051
est_000620,established,3,3982|4831|6680,4831,4,2,1,1,0.1977
est_000621,established,2,937|4858,4858,4,4,0,0,0.3801
est_000622,established,2,632|4875,4875,4,3,0,1,0.7172
est_000623,established,3,3794|4895|4967,3794|4895,4,1,0,3,0.2106
est_000624,established,2,1333|4901,4901,4,3,0,1,0.2956
est_000625,established,2,4916|6631,4916|6631,4,3,0,1,0.2311
est_000626,established,2,4290|4932,4932,4,2,0,2,0.4106
est_000627,established,2,4943|5703,4943|5703,4,4,0,0,0.2635
est_000628,established,2,4985|5700,4985,4,4,0,0,0.0944
est_000629,established,2,1458|5008,5008,4,2,0,2,0.644
est_000630,established,2,686|5008,686|5008,4,1,1,2,0.7238
est_000631,established,2,2537|5102,5102,4,3,1,0,0.8612
est_000632,established,2,618|5149,5149,4,4,0,0,0.4591
est_000633,established,2,3901|5163,3901|5163,4,2,0,2,0.3518
est_000634,established,2,5206|5728,5206|5728,4,3,1,0,0.3878
est_000635,established,2,492|5274,492|5274,4,3,0,1,0.2199
est_000636,established,2,5084|5276,5276,4,3,0,1,0.4505
est_000637,established,2,5283|5397,5283|5397,4,2,0,2,0.6018
est_000638,established,2,3236|5323,5323,4,4,0,0,0.8785
est_000639,established,2,1200|5396,1200|5396,4,2,0,2,0.4276
est_000640,established,2,5505|6755,5505|6755,4,3,1,0,0.4602
est_000641,established,2,2758|5543,2758|5543,4,2,1,1,0.2025
est_000642,established,3,2333|3285|5545,5545,4,2,0,2,0.6595
est_000643,established,2,5584|6578,5584|6578,4,2,0,2,0.747
est_000644,established,2,2409|5688,5688,4,3,0,1,0.3498
est_000645,established,5,588|4213|5737|6008|6717,5737|6008|6717,4,1,3,0,0.2088
est_000646,established,2,3158|5767,5767,4,2,2,0,0.0629
est_000647,established,2,5767|5867,5767,4,4,0,0,0.26
est_000648,established,2,2833|5767,5767,4,3,1,0,0.2197
est_000649,established,2,5823|6266,5823|6266,4,2,0,2,0.7249
est_000650,established,2,3609|5823,5823,4,3,0,1,0.6661
est_000651,established,5,3005|4153|4820|5377|5858,5858,4,2,1,1,0.208
est_000652,established,4,1940|5377|5858|6463,5858|6463,4,3,1,0,0.4191
est_000653,established,2,4820|5858,5858,4,3,0,1,0.3673
est_000654,established,3,4734|5864|6225,4734|5864,4,2,1,1,0.438
est_000655,established,2,3324|5971,5971,4,2,0,2,0.4919
est_000656,established,2,6008|6083,6008|6083,4,3,0,1,0.4391
est_000657,established,2,1083|6008,6008,4,3,1,0,0.8805
est_000658,established,2,2764|6062,6062,4,4,0,0,0.1668
est_000659,established,2,5076|6083,5076|6083,4,3,1,0,0.5229
est_000660,established,2,4512|6083,6083,4,3,0,1,0.5647
est_000661,established,2,1447|6083,6083,4,2,0,2,0.7279
est_000662,established,2,4912|6083,6083,4,2,1,1,0.4667
est_000663,established,4,2747|6008|6083|6289,6083,4,3,0,1,0.42
est_000664,established,2,494|6083,6083,4,2,0,2,0.5051
est_000665,established,2,4299|6083,6083,4,3,1,0,0.5184
est_000666,established,2,494|6163,6163,4,2,1,1,0.4112
est_000667,established,4,299|1133|6084|6169,1133|6169,4,3,0,1,0.1082
est_000668,established,2,2589|6220,6220,4,4,0,0,0.8624
est_000669,established,3,2834|4741|6220,6220,4,2,0,2,0.4926
est_000670,established,2,2727|6266,2727|6266,4,3,0,1,0.6887
est_000671,established,2,5172|6380,6380,4,4,0,0,0.4619
est_000672,established,2,816|6380,816|6380,4,2,0,2,0.5374
est_000673,established,2,2471|6395,6395,4,3,0,1,0.4005
est_000674,established,2,3374|6395,6395,4,2,1,1,0.3826
est_000675,established,2,2537|6395,2537|6395,4,3,0,1,0.3039
est_000676,established,2,5326|6395,6395,4,4,0,0,0.8315
est_000677,established,2,5765|6395,6395,4,2,1,1,0.4009
est_000678,established,2,4214|6395,6395,4,2,0,2,0.7031
est_000679,established,2,3211|6395,6395,4,3,0,1,0.8651
est_000680,established,3,5801|6385|6526,5801|6526,4,2,0,2,0.9371
est_000681,established,2,2911|6548,6548,4,3,0,1,0.8402
est_000682,established,2,5064|6578,5064|6578,4,2,2,0,0.6548
est_000683,established,2,2499|6687,6687,4,3,0,1,0.5355
est_000684,established,2,6266|6739,6739,4,2,0,2,0.3425
est_000685,established,2,2206|6739,2206|6739,4,2,0,2,0.8664
est_000686,established,2,329|6767,6767,4,2,1,1,0.6381
est_000687,established,2,4943|6774,6774,4,3,1,0,0.539
est_000688,established,2,4186|6808,4186|6808,4,1,1,2,0.6816
est_000689,established,4,3354|3906|5252|6843,6843,4,3,0,1,0.2345
est_000690,established,3,4992|6411|6863,6863,4,1,0,3,0.1604
est_000691,established,4,1102|2251|4136|5338,1102|2251|5338,4,0,3,1,0.0498
est_000692,established,4,2816|2952|5008|6153,2952,4,0,1,3,0.61
est_000693,established,2,5553|6062,5553|6062,4,0,1,3,0.071
est_000694,established,3,5655|5765|6225,6225,4,0,1,3,0.6083
est_000695,established,2,40|2005,40,3,3,0,0,0.6271
est_000696,established,2,66|6123,66,3,1,1,1,0.2634
est_000697,established,2,77|5932,77|5932,3,3,0,0,0.1885
est_000698,established,2,82|6280,82|6280,3,2,1,0,0.6687
est_000699,established,3,99|290|971,99,3,3,0,0,0.4885
est_000700,established,2,99|290,99,3,1,2,0,0.2589
est_000701,established,2,140|196,140,3,3,0,0,0.7282
est_000702,established,2,140|3836,140|3836,3,2,1,0,0.6007
est_000703,established,2,153|601,153|601,3,1,0,2,0.2521
est_000704,established,2,157|2206,157,3,1,1,1,0.5533
est_000705,established,2,172|4839,172|4839,3,2,1,0,0.5058
est_000706,established,2,217|3058,217|3058,3,1,0,2,0.4639
est_000707,established,2,221|6739,221|6739,3,2,0,1,0.3943
est_000708,established,4,221|1343|6266|6739,221|1343|6739,3,3,0,0,0.3421
est_000709,established,2,229|6379,229,3,2,0,1,0.0222
est_000710,established,4,236|958|4617|6124,236,3,1,0,2,0.3793
est_000711,established,2,242|2181,242|2181,3,2,1,0,0.8774
est_000712,established,3,244|316|4292,244|4292,3,1,0,2,0.2455
est_000713,established,2,274|936,274|936,3,3,0,0,0.4339
est_000714,established,2,140|281,140|281,3,2,0,1,0.571
est_000715,established,2,282|4526,282|4526,3,2,0,1,0.0963
est_000716,established,2,290|4216,290|4216,3,2,1,0,0.5748
est_000717,established,2,297|3945,297|3945,3,1,1,1,0.3556
est_000718,established,2,297|2096,297|2096,3,1,1,1,0.7628
est_000719,established,5,299|1133|3093|6682|6684,299|1133|6684,3,3,0,0,0.268
est_000720,established,2,319|3069,319|3069,3,3,0,0,0.3408
est_000721,established,2,319|4111,319|4111,3,2,0,1,0.2159
est_000722,established,2,326|2406,326|2406,3,2,0,1,0.2407
est_000723,established,2,347|366,347|366,3,2,0,1,0.4507
est_000724,established,5,356|1418|2302|3593|4205,356|2302,3,2,0,1,0.3861
est_000725,established,2,366|439,366|439,3,3,0,0,0.7469
est_000726,established,2,369|4662,369|4662,3,1,0,2,0.3638
est_000727,established,2,376|4299,376,3,2,1,0,0.5018
est_000728,established,3,377|2418|3627,377,3,1,1,1,0.4803
est_000729,established,2,377|1025,377,3,2,1,0,0.8743
est_000730,established,4,377|1025|4022|5613,377,3,1,0,2,0.5152
est_000731,established,3,377|1426|4121,377,3,1,0,2,0.8371
est_000732,established,4,389|432|2066|2674,389|2066,3,1,2,0,0.5212
est_000733,established,2,405|6056,405|6056,3,2,1,0,0.1443
est_000734,established,3,405|787|5815,405,3,2,1,0,0.2097
est_000735,established,2,405|1928,405|1928,3,3,0,0,0.2039
est_000736,established,2,413|2205,413|2205,3,2,1,0,0.6383
est_000737,established,2,417|3375,417|3375,3,3,0,0,0.1981
est_000738,established,2,417|2554,417,3,3,0,0,0.092
est_000739,established,2,7|422,7|422,3,2,0,1,0.4943
est_000740,established,2,439|3352,439|3352,3,3,0,0,0.478
est_000741,established,2,439|5824,439|5824,3,2,1,0,0.5997
est_000742,established,2,439|3392,439,3,2,0,1,0.6709
